job_id,job_title,salary_usd,salary_currency,experience_level,employment_type,company_location,company_size,employee_residence,remote_ratio,required_skills,education_required,years_experience,industry,posting_date,application_deadline,job_description_length,benefits_score,company_name
ai05961,ai architect,110981,usd,se,ft,australia,m,australia,100,"azure, spark, mlops, hadoop, data visualization",associate,8,government,2024-04-23,2024-06-04,1518,7.2,cloud ai solutions
ai05962,ai architect,85056,eur,mi,ct,germany,m,germany,50,"r, git, gcp, statistics",associate,3,finance,2024-08-15,2024-10-09,2134,8.8,ai innovations
ai05963,data scientist,257823,gbp,ex,fl,united kingdom,m,united kingdom,50,"r, sql, spark",phd,19,gaming,2024-04-29,2024-06-14,2378,5.2,predictive systems
ai05964,machine learning engineer,77687,eur,mi,ft,netherlands,s,united kingdom,100,"kubernetes, tensorflow, aws, mathematics",phd,2,education,2025-03-27,2025-05-25,2009,5.9,smart analytics
ai05965,research scientist,258621,usd,ex,pt,norway,l,norway,0,"tableau, sql, scala, computer vision",bachelor,17,healthcare,2025-01-30,2025-03-21,2083,6.2,deeptech ventures
ai05966,nlp engineer,58311,usd,en,ft,finland,l,finland,50,"mlops, scala, python",associate,0,media,2024-11-12,2025-01-18,1139,7.8,quantum computing inc
ai05967,ai specialist,317685,usd,ex,pt,denmark,m,denmark,100,"hadoop, java, data visualization, computer vision",master,13,real estate,2024-02-09,2024-04-19,2398,9.0,quantum computing inc
ai05968,principal data scientist,136303,usd,ex,pt,south korea,s,united states,50,"spark, aws, mathematics, sql, deep learning",associate,17,telecommunications,2024-12-04,2025-01-05,1636,6.9,algorithmic solutions
ai05969,ai consultant,65348,usd,en,ct,china,l,china,0,"tableau, scala, hadoop, aws, gcp",phd,0,healthcare,2024-10-16,2024-12-10,1069,8.1,smart analytics
ai05970,deep learning engineer,205534,usd,ex,fl,austria,l,austria,100,"linux, computer vision, data visualization, gcp",phd,12,government,2024-08-27,2024-09-29,1327,5.1,smart analytics
ai05971,ai consultant,61622,gbp,en,ft,united kingdom,m,united kingdom,0,"sql, java, hadoop, gcp, git",phd,1,transportation,2024-09-27,2024-11-06,2013,9.9,neural networks co
ai05972,ai architect,55980,usd,mi,pt,finland,s,finland,100,"mathematics, statistics, sql, computer vision",master,2,technology,2024-05-01,2024-06-27,562,9.7,smart analytics
ai05973,ai software engineer,134778,usd,ex,ft,japan,s,united kingdom,50,"spark, sql, computer vision, scala, kubernetes",bachelor,14,transportation,2024-05-27,2024-06-20,1351,5.9,cognitive computing
ai05974,ai specialist,296033,usd,ex,pt,switzerland,s,sweden,50,"spark, r, pytorch, tensorflow, statistics",master,15,retail,2024-10-17,2024-11-21,2378,8.9,cloud ai solutions
ai05975,data analyst,32542,usd,en,pt,austria,s,austria,50,"kubernetes, scala, tableau, r, gcp",bachelor,1,finance,2024-08-09,2024-10-18,517,9.7,predictive systems
ai05976,ai architect,196550,usd,ex,ct,united states,l,united states,100,"deep learning, mathematics, mlops, r, python",associate,18,gaming,2024-03-31,2024-05-26,1734,5.1,autonomous tech
ai05977,ai product manager,136199,usd,se,ft,singapore,m,france,50,"tableau, gcp, scala",phd,8,automotive,2024-03-30,2024-04-23,518,7.1,cognitive computing
ai05978,data analyst,95031,eur,mi,fl,germany,m,germany,50,"mathematics, python, r, aws, kubernetes",associate,2,consulting,2024-05-07,2024-07-03,1696,7.4,predictive systems
ai05979,principal data scientist,86048,usd,se,ft,india,m,finland,50,"linux, sql, azure",master,9,gaming,2024-07-09,2024-09-02,1527,5.6,quantum computing inc
ai05980,research scientist,114602,usd,ex,ct,ireland,m,denmark,0,"python, java, deep learning",associate,18,technology,2024-01-29,2024-04-04,1572,9.4,cloud ai solutions
ai05981,deep learning engineer,142508,eur,se,fl,netherlands,m,netherlands,0,"java, data visualization, gcp, hadoop, mathematics",bachelor,6,automotive,2024-05-04,2024-05-21,1324,7.6,cognitive computing
ai05982,nlp engineer,86429,usd,se,pt,israel,l,israel,100,"docker, linux, deep learning",phd,9,media,2024-03-01,2024-03-20,2295,8.5,ai innovations
ai05983,principal data scientist,171341,usd,ex,pt,austria,l,united kingdom,50,"linux, r, kubernetes",master,17,finance,2024-11-11,2024-12-04,1581,5.3,ai innovations
ai05984,autonomous systems engineer,173327,usd,se,pt,norway,s,germany,100,"tensorflow, spark, statistics",associate,6,finance,2024-08-13,2024-08-31,2007,7.4,future systems
ai05985,principal data scientist,74688,usd,mi,ft,sweden,m,sweden,50,"python, data visualization, hadoop, statistics, aws",phd,2,technology,2025-04-16,2025-04-30,2217,6.7,future systems
ai05986,ai consultant,117000,usd,se,fl,sweden,s,united kingdom,50,"deep learning, pytorch, data visualization, tensorflow",bachelor,5,automotive,2025-01-11,2025-01-29,536,9.8,deeptech ventures
ai05987,head of ai,121734,usd,se,fl,finland,l,austria,100,"sql, pytorch, azure",bachelor,6,consulting,2024-10-13,2024-11-13,2136,7.2,digital transformation llc
ai05988,research scientist,110575,usd,en,pt,denmark,l,denmark,100,"scala, tensorflow, python, computer vision, docker",bachelor,0,healthcare,2024-07-01,2024-07-27,828,9.1,neural networks co
ai05989,computer vision engineer,134416,usd,mi,ft,united states,l,ireland,50,"sql, azure, nlp, pytorch",associate,3,healthcare,2024-12-20,2025-02-20,846,7.1,techcorp inc
ai05990,principal data scientist,111745,usd,se,fl,singapore,s,singapore,50,"linux, git, docker, python, tensorflow",bachelor,9,transportation,2024-01-27,2024-02-25,2379,7.1,techcorp inc
ai05991,ai product manager,57077,usd,mi,pt,finland,s,finland,0,"kubernetes, r, tableau",phd,4,transportation,2024-01-09,2024-03-11,1604,9.3,neural networks co
ai05992,computer vision engineer,156126,eur,ex,fl,netherlands,s,united states,50,"tensorflow, spark, kubernetes, linux, python",bachelor,17,energy,2024-12-11,2025-01-08,1763,7.9,techcorp inc
ai05993,nlp engineer,165274,usd,se,ft,sweden,l,sweden,0,"kubernetes, git, tableau, aws",phd,7,education,2024-02-12,2024-03-01,1432,5.7,cognitive computing
ai05994,machine learning researcher,102231,usd,se,fl,australia,s,australia,50,"data visualization, mlops, java, python, statistics",bachelor,9,education,2025-01-01,2025-02-04,862,7.0,cloud ai solutions
ai05995,data engineer,103464,usd,en,ct,switzerland,m,switzerland,0,"spark, linux, tensorflow, statistics, deep learning",phd,0,transportation,2025-02-08,2025-03-30,1372,6.9,autonomous tech
ai05996,machine learning researcher,126033,usd,ex,fl,china,m,japan,0,"nlp, tensorflow, r, mathematics, aws",phd,17,consulting,2025-04-09,2025-06-03,1282,9.0,algorithmic solutions
ai05997,ai specialist,223853,gbp,ex,ft,united kingdom,l,israel,100,"statistics, kubernetes, computer vision, hadoop, pytorch",phd,16,finance,2024-02-07,2024-02-28,1560,7.3,deeptech ventures
ai05998,data analyst,75345,usd,mi,ct,india,l,india,0,"nlp, python, data visualization, deep learning, linux",bachelor,2,telecommunications,2024-04-30,2024-07-11,1703,8.8,cognitive computing
ai05999,ai product manager,33770,usd,en,fl,south korea,s,south korea,50,"hadoop, pytorch, scala",associate,1,telecommunications,2024-08-03,2024-10-01,797,7.4,advanced robotics
ai06000,autonomous systems engineer,44343,usd,en,pt,finland,m,china,100,"java, scala, docker, r",phd,1,retail,2024-03-10,2024-03-29,2304,5.9,cognitive computing
ai06001,robotics engineer,86041,eur,mi,fl,germany,m,germany,0,"spark, r, gcp, scala",bachelor,2,automotive,2024-08-27,2024-10-15,1814,7.7,cognitive computing
ai06002,ai research scientist,114259,usd,mi,ct,united states,m,united states,100,"python, aws, computer vision, kubernetes",associate,3,education,2024-12-06,2025-01-12,1345,6.2,advanced robotics
ai06003,ai consultant,148424,usd,ex,ft,israel,m,united states,0,"java, spark, mlops",bachelor,13,education,2024-04-23,2024-06-22,1534,6.9,deeptech ventures
ai06004,ai research scientist,60339,usd,mi,fl,south korea,l,south korea,100,"aws, sql, deep learning, gcp",bachelor,2,media,2024-04-23,2024-06-27,1368,9.3,cloud ai solutions
ai06005,principal data scientist,58962,usd,en,pt,south korea,l,india,50,"nlp, python, hadoop, tableau",associate,1,healthcare,2025-03-04,2025-04-21,2218,5.8,quantum computing inc
ai06006,ai consultant,189541,usd,ex,pt,denmark,s,denmark,0,"computer vision, linux, python, nlp",phd,14,finance,2024-11-15,2025-01-05,2383,8.2,predictive systems
ai06007,ai architect,59745,usd,en,ct,canada,s,canada,0,"kubernetes, linux, spark, gcp",phd,0,government,2024-05-11,2024-06-29,2117,7.8,cognitive computing
ai06008,machine learning researcher,43166,usd,en,pt,south korea,m,united kingdom,0,"docker, python, spark, hadoop, deep learning",master,1,real estate,2024-03-29,2024-05-14,2093,5.5,neural networks co
ai06009,deep learning engineer,123650,usd,ex,ct,canada,s,norway,0,"sql, mlops, java",bachelor,14,consulting,2024-04-16,2024-06-11,2065,5.2,future systems
ai06010,robotics engineer,96472,usd,se,fl,ireland,s,ireland,0,"tableau, java, kubernetes, deep learning, r",phd,9,telecommunications,2025-02-04,2025-03-06,2229,7.6,digital transformation llc
ai06011,deep learning engineer,174334,usd,ex,ct,ireland,m,united states,50,"computer vision, nlp, data visualization, mlops",phd,17,media,2025-04-04,2025-05-28,2120,6.6,techcorp inc
ai06012,machine learning researcher,204552,eur,ex,ft,germany,s,united states,50,"sql, computer vision, docker",bachelor,17,technology,2024-05-06,2024-05-27,2397,5.0,datavision ltd
ai06013,data engineer,154560,gbp,se,ft,united kingdom,l,france,50,"linux, azure, pytorch, tensorflow",phd,5,real estate,2024-12-13,2024-12-31,1030,8.4,machine intelligence group
ai06014,research scientist,51798,usd,mi,pt,ireland,s,ireland,0,"mathematics, python, tensorflow, java",phd,3,government,2024-11-28,2025-01-19,1638,6.5,neural networks co
ai06015,data analyst,66820,usd,en,ft,singapore,m,singapore,0,"scala, nlp, gcp, hadoop, tensorflow",master,1,healthcare,2024-09-12,2024-10-01,2211,5.9,deeptech ventures
ai06016,data engineer,187920,usd,se,pt,switzerland,m,switzerland,100,"python, computer vision, aws, pytorch, tensorflow",bachelor,9,transportation,2024-08-29,2024-09-24,1498,8.3,datavision ltd
ai06017,data scientist,138991,eur,ex,ft,germany,m,germany,100,"azure, computer vision, r, data visualization",associate,19,finance,2025-02-17,2025-04-23,1227,9.5,cloud ai solutions
ai06018,ai software engineer,95483,usd,se,ct,south korea,s,south korea,50,"python, scala, deep learning, tableau",bachelor,5,real estate,2024-02-21,2024-04-22,1630,9.8,algorithmic solutions
ai06019,ai research scientist,55981,usd,mi,pt,finland,m,finland,100,"git, docker, mathematics, python",phd,3,retail,2024-11-14,2025-01-26,2340,9.8,smart analytics
ai06020,ai product manager,85179,usd,mi,ft,australia,m,australia,0,"data visualization, python, hadoop, tensorflow",master,4,media,2024-12-06,2024-12-30,1699,5.2,smart analytics
ai06021,data analyst,199374,usd,ex,pt,australia,m,india,50,"kubernetes, linux, data visualization, scala, sql",master,15,gaming,2024-10-19,2024-11-24,997,5.9,algorithmic solutions
ai06022,ai architect,132228,eur,ex,pt,netherlands,s,united kingdom,50,"python, tensorflow, computer vision, gcp, spark",bachelor,11,real estate,2025-03-08,2025-04-12,1435,9.2,autonomous tech
ai06023,research scientist,141523,usd,ex,pt,sweden,m,sweden,50,"git, r, python, java, deep learning",associate,17,retail,2024-05-02,2024-06-12,1238,5.8,datavision ltd
ai06024,ai software engineer,34357,usd,en,pt,china,s,sweden,100,"linux, statistics, computer vision",phd,1,retail,2024-02-21,2024-03-18,2474,5.9,cognitive computing
ai06025,computer vision engineer,224939,eur,ex,ct,netherlands,s,netherlands,100,"pytorch, hadoop, nlp, computer vision, gcp",phd,13,media,2024-12-27,2025-02-12,1305,8.6,advanced robotics
ai06026,machine learning engineer,37650,usd,en,pt,finland,m,finland,0,"pytorch, spark, hadoop, java",associate,1,education,2024-02-14,2024-04-27,2144,9.7,deeptech ventures
ai06027,machine learning researcher,58016,eur,en,ft,france,s,france,100,"statistics, sql, java, mathematics",master,0,education,2024-03-13,2024-03-30,1767,6.1,advanced robotics
ai06028,ml ops engineer,105368,eur,se,ct,germany,m,germany,50,"aws, kubernetes, python, tableau",associate,8,gaming,2024-11-20,2024-12-22,1295,6.3,future systems
ai06029,principal data scientist,85579,usd,mi,ft,united states,m,united states,0,"sql, tensorflow, docker, hadoop, aws",associate,4,government,2024-01-23,2024-02-12,1573,7.3,autonomous tech
ai06030,ai specialist,155722,usd,ex,ct,ireland,l,ireland,0,"r, nlp, mathematics, aws, python",associate,11,retail,2025-02-16,2025-03-15,1725,5.5,machine intelligence group
ai06031,autonomous systems engineer,174629,eur,ex,pt,france,s,france,100,"computer vision, spark, mlops, linux",bachelor,10,technology,2024-04-03,2024-05-11,592,8.8,quantum computing inc
ai06032,nlp engineer,276154,usd,ex,pt,australia,l,australia,0,"git, linux, data visualization, tensorflow, scala",phd,12,manufacturing,2024-05-24,2024-08-03,898,5.3,datavision ltd
ai06033,head of ai,58885,usd,mi,fl,ireland,l,japan,100,"hadoop, python, git",associate,2,telecommunications,2025-02-24,2025-05-06,1238,5.9,cloud ai solutions
ai06034,data scientist,170560,usd,ex,pt,sweden,l,canada,50,"java, sql, mlops, gcp",master,16,real estate,2024-08-27,2024-09-19,1159,9.0,digital transformation llc
ai06035,robotics engineer,116679,usd,mi,pt,sweden,l,sweden,50,"nlp, statistics, python",bachelor,3,finance,2024-07-16,2024-09-13,674,6.9,techcorp inc
ai06036,head of ai,133361,usd,ex,pt,india,m,india,50,"aws, azure, r, sql, data visualization",master,15,education,2025-04-14,2025-06-04,1173,8.9,neural networks co
ai06037,robotics engineer,75390,usd,mi,ft,sweden,s,sweden,50,"scala, r, tableau, gcp, linux",phd,3,retail,2024-06-12,2024-08-09,1087,8.6,neural networks co
ai06038,nlp engineer,96988,usd,se,ft,ireland,l,ireland,0,"deep learning, scala, computer vision, data visualization, tableau",bachelor,9,technology,2025-01-04,2025-02-28,2151,7.6,deeptech ventures
ai06039,computer vision engineer,249444,usd,ex,fl,australia,l,australia,50,"scala, docker, nlp",bachelor,19,energy,2024-05-07,2024-07-17,2144,8.6,techcorp inc
ai06040,head of ai,63712,usd,mi,pt,china,m,china,0,"pytorch, java, hadoop, gcp",associate,4,automotive,2024-04-17,2024-06-05,866,7.1,quantum computing inc
ai06041,machine learning engineer,252062,usd,ex,fl,united states,s,united states,100,"azure, scala, r",master,12,consulting,2024-04-21,2024-06-12,1197,5.2,smart analytics
ai06042,data scientist,41717,usd,en,ft,china,s,china,0,"sql, azure, python, nlp",phd,0,automotive,2024-10-01,2024-11-17,1851,7.3,deeptech ventures
ai06043,computer vision engineer,90670,usd,mi,ct,australia,s,australia,50,"data visualization, pytorch, tableau, statistics, java",associate,4,energy,2024-02-27,2024-03-29,2331,8.8,deeptech ventures
ai06044,research scientist,34179,usd,en,ct,ireland,s,ireland,50,"aws, pytorch, azure, data visualization, hadoop",phd,1,consulting,2025-03-02,2025-03-28,1823,7.7,quantum computing inc
ai06045,head of ai,57423,usd,en,ct,sweden,s,sweden,0,"sql, pytorch, nlp, kubernetes, mlops",associate,0,technology,2024-12-11,2025-01-09,1852,7.0,neural networks co
ai06046,ml ops engineer,69408,usd,en,ct,australia,l,australia,50,"gcp, java, computer vision, scala, tensorflow",bachelor,0,technology,2024-12-14,2024-12-28,1382,9.3,digital transformation llc
ai06047,robotics engineer,223460,usd,ex,fl,switzerland,l,switzerland,0,"python, docker, computer vision",master,19,automotive,2024-04-13,2024-05-14,517,6.9,cognitive computing
ai06048,data engineer,162807,usd,se,ft,sweden,l,sweden,0,"data visualization, r, linux, sql, deep learning",associate,8,real estate,2024-07-04,2024-07-19,2009,5.9,cloud ai solutions
ai06049,ai consultant,82741,usd,mi,ft,india,l,japan,0,"git, azure, tableau",phd,3,energy,2025-04-26,2025-06-12,1620,9.7,datavision ltd
ai06050,robotics engineer,39957,usd,en,ct,china,s,canada,50,"hadoop, aws, docker, tableau, java",bachelor,0,transportation,2024-12-30,2025-01-31,1590,5.1,predictive systems
ai06051,head of ai,110684,usd,mi,ft,norway,m,sweden,0,"statistics, hadoop, python, pytorch, azure",associate,2,finance,2025-02-27,2025-05-09,1605,7.1,advanced robotics
ai06052,ai specialist,356760,usd,ex,pt,switzerland,m,switzerland,0,"linux, statistics, r, sql, mlops",associate,10,technology,2024-10-18,2024-12-24,1562,5.8,datavision ltd
ai06053,ai software engineer,184181,eur,ex,pt,germany,s,norway,0,"azure, sql, git",phd,18,retail,2024-09-07,2024-10-16,2211,5.5,quantum computing inc
ai06054,ai research scientist,147863,usd,ex,ft,israel,m,israel,0,"python, gcp, deep learning, tableau, tensorflow",master,19,manufacturing,2024-09-29,2024-11-29,1637,5.3,future systems
ai06055,robotics engineer,83794,usd,en,pt,norway,s,netherlands,50,"kubernetes, python, tensorflow",associate,0,healthcare,2024-01-03,2024-02-27,2227,5.6,future systems
ai06056,robotics engineer,68757,usd,mi,ct,china,s,china,50,"azure, statistics, scala",master,3,retail,2024-03-10,2024-04-29,1341,6.0,datavision ltd
ai06057,machine learning engineer,92522,usd,se,fl,japan,s,japan,100,"kubernetes, azure, data visualization, mlops, pytorch",phd,7,technology,2025-04-05,2025-05-24,2325,7.3,techcorp inc
ai06058,ml ops engineer,155652,usd,ex,ct,canada,s,canada,50,"aws, deep learning, docker, git, spark",master,16,retail,2024-03-02,2024-04-30,1725,9.2,predictive systems
ai06059,machine learning researcher,291496,usd,ex,ft,switzerland,m,japan,50,"nlp, mlops, python, kubernetes, deep learning",associate,13,energy,2024-03-10,2024-04-14,2269,6.9,algorithmic solutions
ai06060,ai specialist,78037,usd,se,ct,india,m,india,50,"deep learning, java, sql",master,8,energy,2024-09-03,2024-10-26,1819,7.0,smart analytics
ai06061,principal data scientist,119754,eur,se,ft,germany,l,netherlands,100,"git, mathematics, hadoop",bachelor,8,media,2024-01-15,2024-02-22,1890,8.8,quantum computing inc
